metavar,cluster,gene,statistic,p.value,FDR
dx,0,GRAMD1A,1,1,1
dx,0,GRASP,1,1,1
dx,0,GRK4,1,1,1
dx,0,GSN,1,1,1
dx,0,GSTA4,3,0.5,1
dx,0,GSTM1,1,1,1
dx,0,GSTM5,1,1,1
dx,0,GTF3C2,1,1,1
dx,0,GTF3C4,1,1,1
dx,0,GUCY1A3,1,1,1
dx,0,GUCY2D,3,0.5,1
dx,0,GUF1,1,1,1
dx,0,GYLTL1B,0,0.5,1
dx,0,GYPC,1,1,1
dx,0,GZMA,0,0.5,1
dx,0,GZMB,0,0.5,1
dx,0,GZMH,0,0.5,1
dx,0,GZMK,0,0.5,1
dx,0,GZMM,2,1,1
dx,0,H1F0,3,0.5,1
dx,0,H1FX,1,1,1
dx,0,H6PD,0,0.5,1
dx,0,HACL1,1,1,1
dx,0,HBEGF,1,1,1
dx,0,HBG2,3,0.5,1
dx,0,HCAR3,1,1,1
dx,0,HCFC1,1,1,1
dx,0,HDAC11,3,0.5,1
dx,0,HDAC7,1,1,1
dx,0,HDAC9,1,1,1
dx,0,HERC5,1,1,1
dx,0,HES1,1,1,1
dx,0,HES4,1,1,1
dx,0,HEXB,1,1,1
dx,0,HHAT,0,0.5,1
dx,0,HIATL1,1,1,1
dx,0,HIBADH,1,1,1
dx,0,HILPDA,0,0.5,1
dx,0,HIST1H1C,1,1,1
dx,0,HIST1H2AC,1,1,1
dx,0,HIST1H2AK,1,1,1
dx,0,HIST1H2BC,1,1,1
dx,0,HIST1H2BH,3,0.5,1
dx,0,HIST1H2BJ,0,0.5,1
dx,0,HIST1H2BK,1,1,1
dx,0,HIST1H4C,1,1,1
dx,0,HIST1H4H,1,1,1
dx,0,HIST2H2AB,1,1,1
dx,0,HIVEP3,1,1,1
dx,0,HKR1,1,1,1
dx,0,HLTF,1,1,1
dx,0,HMCN2,1,1,1
dx,0,HMGB2,2,1,1
dx,0,HMGCS1,1,1,1
dx,0,HMGN1,1,1,1
dx,0,HMGN5,1,1,1
dx,0,HMGXB4,1,1,1
dx,0,HMOX1,1,1,1
dx,0,HMOX2,1,1,1
dx,0,HOMEZ,1,1,1
dx,0,HOPX,2,1,1
dx,0,HOXA10,0,0.5,1
dx,0,HOXA5,3,0.5,1
dx,0,HOXB2,1,1,1
dx,0,HP,1,1,1
dx,0,HRH1,3,0.5,1
dx,0,HSD11B1L,2,1,1
dx,0,HSD17B4,1,1,1
dx,0,HSF2BP,1,1,1
dx,0,HSF4,3,0.5,1
dx,0,HSP90AA1,2,1,1
dx,0,HSP90AB1,1,1,1
dx,0,HSP90B1,1,1,1
dx,0,HSPA1A,3,0.5,1
dx,0,HSPA1B,0,0.5,1
dx,0,HSPA1L,1,1,1
dx,0,HSPA5,1,1,1
dx,0,HSPA6,1,1,1
dx,0,HSPA8,1,1,1
dx,0,HSPB1,1,1,1
dx,0,HTATIP2,1,1,1
dx,0,HTR7,1,1,1
dx,0,HYAL2,1,1,1
dx,0,HYAL3,2,1,1
dx,0,HYPK,3,0.5,1
dx,0,IBA57,1,1,1
dx,0,ICA1L,1,1,1
dx,0,ICAM2,1,1,1
dx,0,ICAM4,1,1,1
dx,0,ID1,1,1,1
dx,0,ID2,1,1,1
dx,0,ID3,1,1,1
dx,0,IDH2,1,1,1
dx,0,IDH3G,1,1,1
dx,0,IDI1,1,1,1
dx,0,IER2,2,1,1
dx,0,IER3,1,1,1
dx,0,IFI27,1,1,1
dx,0,IFI30,1,1,1
dx,0,IFI35,1,1,1
dx,0,IFI44,1,1,1
dx,0,IFI44L,1,1,1
dx,0,IFI6,0,0.5,1
dx,0,IFIT1,1,1,1
dx,0,IFIT2,1,1,1
dx,0,IFIT3,1,1,1
dx,0,IFIT5,1,1,1
dx,0,IFITM1,1,1,1
dx,0,IFITM2,2,1,1
dx,0,IFITM3,3,0.5,1
dx,0,IFT172,1,1,1
dx,0,IFT88,1,1,1
dx,0,IGF2R,3,0.5,1
dx,0,IGFBP2,1,1,1
dx,0,IGFBP6,1,1,1
dx,0,IGJ,0,0.5,1
dx,0,IGSF6,2,1,1
dx,0,IKZF1,1,1,1
dx,0,IL11RA,2,1,1
dx,0,IL18BP,1,1,1
dx,0,IL1A,1,1,1
dx,0,IL1B,1,1,1
dx,0,IL1R2,1,1,1
dx,0,IL1RN,1,1,1
dx,0,IL21R,1,1,1
dx,0,IL24,1,1,1
dx,0,IL27RA,1,1,1
dx,0,IL2RG,1,1,1
dx,0,IL32,0,0.5,1
dx,0,IL4I1,1,1,1
dx,0,IL7,3,0.5,1
dx,0,IL7R,0,0.5,1
dx,0,IL8,0,0.5,1
dx,0,ILVBL,1,1,1
dx,0,INO80D,1,1,1
dx,0,INPP1,1,1,1
dx,0,INPP4B,0,0.5,1
dx,0,INPP5A,3,0.5,1
dx,0,INSIG1,1,1,1
dx,0,INSR,1,1,1
dx,0,INTS12,1,1,1
dx,0,INTS5,1,1,1
dx,0,INTS6,1,1,1
dx,0,IPPK,1,1,1
dx,0,IQCK,2,1,1
dx,0,IRAK4,2,1,1
dx,0,IRF1,1,1,1
dx,0,IRF2,1,1,1
dx,0,IRF2BPL,0,0.5,1
dx,0,IRF4,1,1,1
dx,0,IRS2,3,0.5,1
dx,0,IRX5,1,1,1
dx,0,ISG15,1,1,1
dx,0,ISG20,1,1,1
dx,0,ISOC1,1,1,1
dx,0,ITGA2B,2,1,1
dx,0,ITGA4,1,1,1
dx,0,ITGA5,1,1,1
dx,0,ITGB1BP2,1,1,1
dx,0,ITLN1,2,1,1
dx,0,ITM2A,0,0.5,1
dx,0,ITPKB,1,1,1
dx,0,ITSN1,1,1,1
dx,0,IVD,1,1,1
dx,0,JMJD4,0,0.5,1
dx,0,JPH4,1,1,1
dx,0,JRKL,3,0.5,1
dx,0,JUN,1,1,1
dx,0,JUNB,2,1,1
dx,0,KANSL1,1,1,1
dx,0,KANSL1L,1,1,1
dx,0,KAZALD1,3,0.5,1
dx,0,KBTBD11,1,1,1
dx,0,KCNE1,3,0.5,1
dx,0,KCNMA1,1,1,1
dx,0,KCNMB4,1,1,1
dx,0,KCTD10,1,1,1
dx,0,KCTD2,3,0.5,1
dx,0,KDM2B,1,1,1
dx,0,KIAA0020,1,1,1
dx,0,KIAA0196,1,1,1
dx,0,KIAA0226L,3,0.5,1
dx,0,KIAA0319L,1,1,1
dx,0,KIAA1009,1,1,1
dx,0,KIAA1257,1,1,1
dx,0,KIAA1407,1,1,1
dx,0,KIAA1430,1,1,1
dx,0,KIAA1432,1,1,1
dx,0,KIAA1467,0,0.5,1
dx,0,KIAA1598,1,1,1
dx,0,KIAA1841,1,1,1
dx,0,KIF20B,1,1,1
dx,0,KLC1,1,1,1
dx,0,KLF3,1,1,1
dx,0,KLF6,2,1,1
dx,0,KLF9,1,1,1
dx,0,KLHDC1,1,1,1
dx,0,KLHDC2,1,1,1
dx,0,KLHL17,3,0.5,1
dx,0,KLHL18,1,1,1
dx,0,KLHL26,1,1,1
dx,0,KLK1,3,0.5,1
dx,0,KLRB1,0,0.5,1
dx,0,KLRC1,1,1,1
dx,0,KLRD1,0,0.5,1
dx,0,KLRF1,0,0.5,1
dx,0,KMO,1,1,1
dx,0,KNDC1,1,1,1
dx,0,KNOP1,1,1,1
dx,0,KNSTRN,1,1,1
dx,0,KNTC1,1,1,1
dx,0,KPNA5,1,1,1
dx,0,KPTN,1,1,1
dx,0,KRT18,1,1,1
dx,0,KRT23,1,1,1
dx,0,KRT7,3,0.5,1
dx,0,L3MBTL1,2,1,1
dx,0,LAIR2,1,1,1
dx,0,LAP3,1,1,1
dx,0,LAPTM4B,1,1,1
dx,0,LCK,0,0.5,1
dx,0,LCN2,0,0.5,1
dx,0,LDHD,1,1,1
dx,0,LDLR,1,1,1
dx,0,LDLRAD3,3,0.5,1
dx,0,LDLRAD4,1,1,1
dx,0,LENG1,1,1,1
dx,0,LEO1,1,1,1
dx,0,LEPR,3,0.5,1
dx,0,LFNG,1,1,1
dx,0,LGALS12,2,1,1
dx,0,LGALS2,3,0.5,1
dx,0,LGALS9C,1,1,1
dx,0,LGI4,1,1,1
dx,0,LGMN,1,1,1
dx,0,LGR4,1,1,1
dx,0,LHFP,1,1,1
dx,0,LIF,3,0.5,1
dx,0,LIG3,1,1,1
dx,0,LILRA3,1,1,1
dx,0,LILRB1,1,1,1
dx,0,LILRB2,1,1,1
dx,0,LILRB4,1,1,1
dx,0,LILRB5,1,1,1
dx,0,LIMK1,1,1,1
dx,0,LIMS1,1,1,1
dx,0,LIN52,2,1,1
dx,0,LINGO3,0,0.5,1
dx,0,LINS,3,0.5,1
dx,0,LIPA,1,1,1
dx,0,LIPT2,3,0.5,1
dx,0,LMNA,1,1,1
dx,0,LNX2,1,1,1
dx,0,LOH12CR1,1,1,1
dx,0,LONRF3,3,0.5,1
dx,0,LPAR5,0,0.5,1
dx,0,LPAR6,1,1,1
dx,0,LPHN1,3,0.5,1
dx,0,LRFN4,3,0.5,1
dx,0,LRG1,1,1,1
dx,0,LRRC24,1,1,1
dx,0,LRRC25,1,1,1
dx,0,LRRC29,1,1,1
dx,0,LRRC36,1,1,1
dx,0,LRRC4,0,0.5,1
dx,0,LRRC47,1,1,1
dx,0,LRRC63,2,1,1
dx,0,LRRIQ3,1,1,1
dx,0,LRRK1,1,1,1
dx,0,LSM4,1,1,1
dx,0,LST1,2,1,1
dx,0,LTA4H,1,1,1
dx,0,LTB,1,1,1
dx,0,LUZP1,1,1,1
dx,0,LY6E,2,1,1
dx,0,LY6G5B,1,1,1
dx,0,LYPD2,1,1,1
dx,0,LYRM1,1,1,1
dx,0,LYZ,3,0.5,1
dx,0,LZIC,1,1,1
dx,0,MACF1,1,1,1
dx,0,MAD1L1,1,1,1
dx,0,MAF,1,1,1
dx,0,MAFB,1,1,1
dx,0,MAGED2,1,1,1
dx,0,MAGEF1,1,1,1
dx,0,MAGIX,1,1,1
dx,0,MAL,0,0.5,1
dx,0,MANF,1,1,1
dx,0,MAP3K13,1,1,1
dx,0,MAP3K7CL,1,1,1
dx,0,MAP3K8,0,0.5,1
dx,0,MAP4K5,1,1,1
dx,0,MAP6D1,3,0.5,1
dx,0,MAP7D3,1,1,1
dx,0,MAPK8IP3,1,1,1
dx,0,MARC1,3,0.5,1
dx,0,MARCKS,2,1,1
dx,0,MARCKSL1,1,1,1
dx,0,MARCO,1,1,1
dx,0,MATK,0,0.5,1
dx,0,MAU2,3,0.5,1
dx,0,MB21D1,1,1,1
dx,0,MBIP,1,1,1
dx,0,MBOAT2,3,0.5,1
dx,0,MCAT,1,1,1
dx,0,MCCC2,1,1,1
dx,0,MCM6,1,1,1
dx,0,MCOLN1,1,1,1
dx,0,MCOLN2,1,1,1
dx,0,MCUR1,1,1,1
dx,0,MDC1,1,1,1
dx,0,MED11,1,1,1
dx,0,MED13,1,1,1
dx,0,MED26,3,0.5,1
dx,0,MEF2C,3,0.5,1
dx,0,MEGF6,0,0.5,1
dx,0,MERTK,1,1,1
dx,0,MESDC2,1,1,1
dx,0,METTL1,1,1,1
dx,0,METTL18,1,1,1
dx,0,METTL21A,1,1,1
dx,0,METTL23,1,1,1
dx,0,METTL25,1,1,1
dx,0,METTL4,1,1,1
dx,0,MFAP1,3,0.5,1
dx,0,MFSD2A,1,1,1
dx,0,MGLL,1,1,1
dx,0,MGME1,1,1,1
dx,0,MGST1,1,1,1
dx,0,MICA,1,1,1
dx,0,MIOS,1,1,1
dx,0,MIS18A,1,1,1
dx,0,MITD1,1,1,1
dx,0,MLLT11,1,1,1
dx,0,MMAB,1,1,1
dx,0,MMD,1,1,1
dx,0,MME,0,0.5,1
dx,0,MNAT1,1,1,1
dx,0,MND1,1,1,1
dx,0,MNDA,3,0.5,1
dx,0,MOCS2,1,1,1
dx,0,MORC2,0,0.5,1
dx,0,MORN1,1,1,1
dx,0,MPV17,1,1,1
dx,0,MPZL2,1,1,1
dx,0,MROH1,2,1,1
dx,0,MROH6,1,1,1
dx,0,MRPL1,1,1,1
dx,0,MRPL15,1,1,1
dx,0,MRPL17,1,1,1
dx,0,MRPL3,1,1,1
dx,0,MRPL35,1,1,1
dx,0,MRPL48,1,1,1
dx,0,MRPS17,1,1,1
dx,0,MRPS18A,1,1,1
dx,0,MRPS18B,1,1,1
dx,0,MRPS33,1,1,1
dx,0,MRVI1,1,1,1
dx,0,MS4A1,2,1,1
dx,0,MS4A14,3,0.5,1
dx,0,MS4A4A,1,1,1
dx,0,MS4A6A,3,0.5,1
dx,0,MS4A7,1,1,1
dx,0,MSR1,1,1,1
dx,0,MSS51,0,0.5,1
dx,0,MT1E,1,1,1
dx,0,MT1G,3,0.5,1
dx,0,MT1H,3,0.5,1
dx,0,MT1M,1,1,1
dx,0,MT1X,1,1,1
dx,0,MT2A,0,0.5,1
dx,0,MTBP,0,0.5,1
dx,0,MTDH,1,1,1
dx,0,MTFR1L,1,1,1
dx,0,MTHFD1,1,1,1
dx,0,MTHFD1L,1,1,1
dx,0,MTHFD2,1,1,1
dx,0,MTL5,1,1,1
dx,0,MTOR,1,1,1
dx,0,MTRNR2L1,3,0.5,1
dx,0,MTSS1,1,1,1
dx,0,MTX3,3,0.5,1
dx,0,MUC1,1,1,1
dx,0,MUC12,1,1,1
dx,0,MVP,1,1,1
dx,0,MX1,1,1,1
dx,0,MX2,1,1,1
dx,0,MYADM,2,1,1
dx,0,MYBL1,3,0.5,1
dx,0,MYC,1,1,1
dx,0,MYCBPAP,3,0.5,1
dx,0,MYLIP,1,1,1
dx,0,MYO10,3,0.5,1
dx,0,MYO7B,1,1,1
dx,0,MYSM1,1,1,1
dx,0,N4BP1,1,1,1
dx,0,N4BP2,1,1,1
dx,0,N6AMT2,1,1,1
dx,0,NAAA,1,1,1
dx,0,NABP2,1,1,1
dx,0,NACC1,1,1,1
dx,0,NAE1,1,1,1
dx,0,NANOS1,1,1,1
dx,0,NANOS3,1,1,1
dx,0,NAP1L1,2,1,1
dx,0,NARF,1,1,1
dx,0,NASP,1,1,1
dx,0,NBN,1,1,1
dx,0,NBPF16,3,0.5,1
dx,0,NBPF3,2,1,1
dx,0,NCF1,1,1,1
dx,0,NCL,1,1,1
dx,0,NCOA6,1,1,1
dx,0,NCR3,0,0.5,1
dx,0,NDN,1,1,1
dx,0,NDNL2,1,1,1
dx,0,NDOR1,3,0.5,1
dx,0,NDRG2,1,1,1
dx,0,NDUFAF2,1,1,1
dx,0,NDUFAF4,1,1,1
dx,0,NEB,1,1,1
dx,0,NEDD1,1,1,1
dx,0,NEDD4,1,1,1
dx,0,NEFH,1,1,1
dx,0,NEK3,1,1,1
dx,0,NEK8,0,0.5,1
dx,0,NETO2,1,1,1
dx,0,NEU3,3,0.5,1
dx,0,NEU4,0,0.5,1
dx,0,NEXN,1,1,1
dx,0,NFATC2,1,1,1
dx,0,NFIX,1,1,1
dx,0,NFKBIA,2,1,1
dx,0,NFKBIB,2,1,1
dx,0,NFKBID,1,1,1
dx,0,NFKBIZ,3,0.5,1
dx,0,NGFRAP1,1,1,1
dx,0,NHLRC2,1,1,1
dx,0,NID1,1,1,1
dx,0,NIPAL3,1,1,1
dx,0,NKG7,1,1,1
dx,0,NLRC5,1,1,1
dx,0,NLRP12,3,0.5,1
dx,0,NLRP3,1,1,1
dx,0,NME1,1,1,1
dx,0,NOP58,1,1,1
dx,0,NPDC1,0,0.5,1
dx,0,NPEPL1,1,1,1
dx,0,NPM1,1,1,1
dx,0,NPM3,1,1,1
dx,0,NR1H3,3,0.5,1
dx,0,NR4A1,1,1,1
dx,0,NR4A2,1,1,1
dx,0,NREP,1,1,1
dx,0,NRG1,1,1,1
dx,0,NRGN,1,1,1
dx,0,NRIP3,3,0.5,1
dx,0,NRP2,1,1,1
dx,0,NSDHL,1,1,1
dx,0,NSMAF,1,1,1
dx,0,NSUN3,1,1,1
dx,0,NSUN6,1,1,1
dx,0,NT5C3B,1,1,1
dx,0,NT5DC3,0,0.5,1
dx,0,NTHL1,1,1,1
dx,0,NTN1,1,1,1
dx,0,NTN3,3,0.5,1
dx,0,NTNG2,3,0.5,1
dx,0,NUBPL,1,1,1
dx,0,NUCKS1,1,1,1
dx,0,NUDT17,3,0.5,1
dx,0,NXT1,1,1,1
dx,0,OARD1,1,1,1
dx,0,OAS1,1,1,1
dx,0,OAS2,1,1,1
dx,0,OAS3,1,1,1
dx,0,OASL,1,1,1
dx,0,OCEL1,1,1,1
dx,0,OCIAD2,1,1,1
dx,0,ODC1,1,1,1
dx,0,OFD1,1,1,1
dx,0,OGFOD2,2,1,1
dx,0,OLFM1,1,1,1
dx,0,OLR1,1,1,1
dx,0,ORAI1,1,1,1
dx,0,ORC3,1,1,1
dx,0,ORM1,2,1,1
dx,0,OSBPL11,1,1,1
dx,0,OSGEPL1,1,1,1
dx,0,OSM,1,1,1
dx,0,OSR2,3,0.5,1
dx,0,OTUD1,2,1,1
dx,0,OXER1,1,1,1
dx,0,OXSR1,1,1,1
dx,0,P2RY6,1,1,1
dx,0,PADI2,3,0.5,1
dx,0,PADI4,3,0.5,1
dx,0,PAFAH1B3,1,1,1
dx,0,PAIP2B,1,1,1
dx,0,PAPSS2,1,1,1
dx,0,PARD6A,1,1,1
dx,0,PARP1,1,1,1
dx,0,PARP2,1,1,1
dx,0,PARP3,1,1,1
dx,0,PATL1,1,1,1
dx,0,PAXBP1,1,1,1
dx,0,PBDC1,1,1,1
dx,0,PCCB,1,1,1
dx,0,PCED1B,1,1,1
dx,0,PCID2,1,1,1
dx,0,PCOLCE,3,0.5,1
dx,0,PCP2,1,1,1
dx,0,PDAP1,1,1,1
dx,0,PDCD10,1,1,1
dx,0,PDCD2L,1,1,1
dx,0,PDCL3,1,1,1
dx,0,PDDC1,1,1,1
dx,0,PDE12,1,1,1
dx,0,PDE4B,1,1,1
dx,0,PDE6A,0,0.5,1
dx,0,PDE6B,1,1,1
dx,0,PDE6G,1,1,1
dx,0,PDE7A,1,1,1
dx,0,PDE8B,1,1,1
dx,0,PDGFA,0,0.5,1
dx,0,PDHA1,1,1,1
dx,0,PDHB,1,1,1
dx,0,PDK4,1,1,1
dx,0,PDLIM1,1,1,1
dx,0,PDPR,0,0.5,1
dx,0,PDXDC1,1,1,1
dx,0,PDZK1IP1,0,0.5,1
dx,0,PEAK1,1,1,1
dx,0,PEBP1,1,1,1
dx,0,PELI1,3,0.5,1
dx,0,PER3,1,1,1
dx,0,PEX10,1,1,1
dx,0,PEX11G,1,1,1
dx,0,PEX3,3,0.5,1
dx,0,PF4,0,0.5,1
dx,0,PF4V1,0,0.5,1
dx,0,PFKFB2,1,1,1
dx,0,PGLYRP2,1,1,1
dx,0,PGM3,3,0.5,1
dx,0,PGM5,1,1,1
dx,0,PGPEP1,1,1,1
dx,0,PHACTR1,1,1,1
dx,0,PHF13,1,1,1
dx,0,PHF19,1,1,1
dx,0,PHF20,1,1,1
dx,0,PHF20L1,1,1,1
dx,0,PHF23,1,1,1
dx,0,PHF6,1,1,1
dx,0,PHF8,1,1,1
dx,0,PHLDA1,1,1,1
dx,0,PHLDA2,1,1,1
dx,0,PIAS4,3,0.5,1
dx,0,PID1,1,1,1
dx,0,PIGF,1,1,1
dx,0,PIGP,1,1,1
dx,0,PIM1,1,1,1
dx,0,PINLYP,3,0.5,1
dx,0,PJA1,1,1,1
dx,0,PKD1,1,1,1
dx,0,PKD2L1,1,1,1
dx,0,PKIB,1,1,1
dx,0,PKIG,1,1,1
dx,0,PKP2,0,0.5,1
dx,0,PLA2G16,1,1,1
dx,0,PLA2G7,1,1,1
dx,0,PLAC8,2,1,1
dx,0,PLAUR,1,1,1
dx,0,PLBD1,1,1,1
dx,0,PLCB3,3,0.5,1
dx,0,PLCG1,3,0.5,1
dx,0,PLCL1,0,0.5,1
dx,0,PLD3,1,1,1
dx,0,PLD4,1,1,1
dx,0,PLEKHA1,2,1,1
dx,0,PLEKHA3,1,1,1
dx,0,PLEKHA4,1,1,1
dx,0,PLEKHA7,0,0.5,1
dx,0,PLEKHM2,1,1,1
dx,0,PLEKHM3,1,1,1
dx,0,PLIN5,1,1,1
dx,0,PLOD3,1,1,1
dx,0,PLTP,1,1,1
dx,0,PLXNA1,0,0.5,1
dx,0,PMAIP1,1,1,1
dx,0,PMEL,3,0.5,1
dx,0,PMEPA1,3,0.5,1
dx,0,PMFBP1,0,0.5,1
dx,0,PMVK,1,1,1
dx,0,PNMA5,1,1,1
dx,0,POC1A,1,1,1
dx,0,POC1B,1,1,1
dx,0,PODXL2,3,0.5,1
dx,0,POGLUT1,1,1,1
dx,0,POLDIP2,1,1,1
dx,0,POLDIP3,1,1,1
dx,0,POLH,1,1,1
dx,0,POLN,0,0.5,1
dx,0,POLR1C,1,1,1
dx,0,POLR1E,1,1,1
dx,0,POLR3D,1,1,1
dx,0,POLR3H,1,1,1
dx,0,POMC,1,1,1
dx,0,POMGNT1,3,0.5,1
dx,0,POP1,1,1,1
dx,0,POP4,1,1,1
dx,0,POPDC2,1,1,1
dx,0,POR,1,1,1
dx,0,POU2F2,2,1,1
dx,0,POU6F1,3,0.5,1
dx,0,PPA1,1,1,1
dx,0,PPA2,1,1,1
dx,0,PPAP2A,1,1,1
dx,0,PPAPDC3,1,1,1
dx,0,PPARA,1,1,1
dx,0,PPARD,1,1,1
dx,0,PPAT,1,1,1
dx,0,PPBP,1,1,1
dx,0,PPCDC,1,1,1
dx,0,PPIB,1,1,1
dx,0,PPM1K,1,1,1
dx,0,PPM1L,2,1,1
dx,0,PPM1N,1,1,1
dx,0,PPP1R17,3,0.5,1
dx,0,PPP1R35,1,1,1
dx,0,PPP1R37,1,1,1
dx,0,PPP2R3C,1,1,1
dx,0,PPP2R5B,1,1,1
dx,0,PPP4R1L,1,1,1
dx,0,PRC1,1,1,1
dx,0,PRCC,1,1,1
dx,0,PRDM1,1,1,1
dx,0,PRDM15,3,0.5,1
dx,0,PRDM8,1,1,1
dx,0,PRDX2,1,1,1
dx,0,PREPL,1,1,1
dx,0,PRF1,0,0.5,1
dx,0,PRICKLE1,3,0.5,1
dx,0,PRIM2,1,1,1
dx,0,PRKCDBP,1,1,1
dx,0,PRKD2,1,1,1
dx,0,PRMT10,1,1,1
dx,0,PRMT6,0,0.5,1
dx,0,PROC,3,0.5,1
dx,0,PROCA1,1,1,1
dx,0,PRPF39,3,0.5,1
dx,0,PRPF40B,1,1,1
dx,0,PRPF6,1,1,1
dx,0,PRR4,1,1,1
dx,0,PRR5,1,1,1
dx,0,PRSS21,1,1,1
dx,0,PSIP1,1,1,1
dx,0,PSMA4,2,1,1
dx,0,PSMA8,1,1,1
dx,0,PSMD13,1,1,1
dx,0,PSMD3,1,1,1
dx,0,PSMD5,3,0.5,1
dx,0,PSME2,3,0.5,1
dx,0,PTCH2,1,1,1
dx,0,PTCRA,0,0.5,1
